label,tag,tag_base,tag_low,ns_seed,boot_seed,n_boot,n_live,ns_logZ,H,bootstrap_sd,skilling_sd_sqrt_H_over_nlive,bootstrap_sd_over_skilling_sd,boot_file,ns_file,empirical_multirun_sd,empirical_multirun_source,bootstrap_sd_over_empirical_multirun_sd,skilling_sd_over_empirical_multirun_sd
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1033,2033,200,1800,-229.64880684606555,106.30096907371119,0.2534840368714346,0.24301459612508783,1.0430815305470698,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1033_bootseed2033.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1033.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1385172007687876,2.0501918001052033
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1034,2034,200,1800,-229.16830142195386,106.16752044010147,0.24918823626024034,0.24286200979168474,1.0260486457885363,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1034_bootseed2034.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1034.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1022756937630764,2.048904506030941
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1035,2035,200,1800,-229.76208047374558,106.28710153476278,0.2519564007045278,0.24299874432090154,1.036862973957581,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1035_bootseed2035.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1035.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.125629303527733,2.050058066413986
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1036,2036,200,1800,-229.2838097510695,106.28394323886253,0.25670508200364034,0.24299513396918343,1.0564206690500872,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1036_bootseed2036.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1036.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1656915368914533,2.050027607694197
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1037,2037,200,1800,-229.75708359518197,106.53716310744255,0.2558792904486826,0.24328442785650725,1.0517701141135263,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1037_bootseed2037.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1037.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1587247492928223,2.0524682345745124
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1038,2038,200,1800,-229.5670021290049,106.34292466767545,0.2585629985283915,0.24306254872594632,1.063771444361517,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1038_bootseed2038.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1038.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1813658432296785,2.0505963520565733
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1039,2039,200,1800,-230.08123921698723,106.5153296224399,0.2514870635907154,0.24325949749922968,1.033822178274917,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1039_bootseed2039.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1039.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.121669742589558,2.0522579097015243
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1040,2040,200,1800,-229.43479000854123,106.59068800083678,0.24596377266213057,0.24334553394166444,1.010759345684535,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1040_bootseed2040.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1040.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.0750725177646294,2.0529837558506965
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1041,2041,200,1800,-229.40241225635535,106.38738270509545,0.261293076182296,0.24311335114063728,1.07477880156052,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1041_bootseed2041.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1041.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.2043981339189362,2.0510249464524892
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1042,2042,200,1800,-229.2970434044202,106.43636790030621,0.25058875196239033,0.24316931447074097,1.0305114052231377,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1042_bootseed2042.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1042.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.114091139642667,2.0514970808934434
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1043,2043,200,1800,-230.11643742064442,106.37452049287388,0.2704386113790009,0.24309865451987672,1.1124644515746949,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1043_bootseed2043.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1043.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.281554409989722,2.050900958462249
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1030,1044,2044,200,1800,-229.37237594799177,106.116194794874,0.26039984130077126,0.24280329806802003,1.0724724226267373,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1044_bootseed2044.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1030_nsseed1044.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.196862360928875,2.048409184777211
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1045,2045,200,1800,-229.2561294340894,106.78511287395254,0.2301589684822474,0.2435673679041415,0.944949935053816,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1045_bootseed2045.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1045.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,1.9417353419384247,2.0548552573082515
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1046,2046,200,1800,-229.32785413689177,105.68017347360518,0.26312900368046604,0.2423039568090794,1.0859459628543973,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1046_bootseed2046.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1046.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.2198869299104262,2.0441964939723865
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1047,2047,200,1800,-229.34195279657567,105.68488103733766,0.24345136568678263,0.24230935351017904,1.0047130338142545,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1047_bootseed2047.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1047.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.053876605002525,2.044242023222557
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1048,2048,200,1800,-229.34659580818902,106.61958190557067,0.27133371219155544,0.24337851396261415,1.1148630492223137,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1048_bootseed2048.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1048.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.2891059249004657,2.0532619916834265
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1049,2049,200,1800,-229.5550933967764,105.94274341327716,0.2658962842425909,0.24260478081448203,1.096005954004343,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1049_bootseed2049.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1049.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.2432330828062734,2.0467343946540137
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1050,2050,200,1800,-229.5346828444439,106.3116520813864,0.2463086731817972,0.24302680702775065,1.0135041322979312,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1050_bootseed2050.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1050.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.077982269806472,2.050294817343305
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1051,2051,200,1800,-229.50605182334854,106.4667490287535,0.23760403791902812,0.24320401704096717,0.9769741503858641,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1051_bootseed2051.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1051.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.004545644504139,2.0517898490071893
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1052,2052,200,1800,-229.6146428638728,105.84704475071909,0.25662020608733355,0.24249518294267106,1.0582486751829698,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1052_bootseed2052.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1052.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.164975481516948,2.0458097725873614
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1053,2053,200,1800,-229.4428420541838,106.75706754225043,0.2343382149385956,0.24353538134718106,0.9622347834729029,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1053_bootseed2053.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1053.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,1.9769935402197059,2.054585402831033
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1054,2054,200,1800,-229.84772090484256,106.96824095816775,0.2394604450956096,0.24377612789671474,0.9822965323211071,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1054_bootseed2054.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1054.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.020207217231749,2.0566164602639105
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1055,2055,200,1800,-229.77770517775642,106.70846752257663,0.2262866412252362,0.2434799415906514,0.9293851466650945,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1055_bootseed2055.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1055.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,1.909066466421327,2.0541176855167262
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1056,2056,200,1800,-229.14746563803774,106.515760514503,0.2601030702315536,0.2432599895339495,1.0692390093819908,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1056_bootseed2056.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1056.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1943586528293615,2.0522620607507376
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1057,2057,200,1800,-229.29529461167525,106.78159383982018,0.24195151499815745,0.24356335456876305,0.9933822574686598,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1057_bootseed2057.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1057.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.0412231198529383,2.0548213988182056
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1058,2058,200,1800,-229.51859388998997,106.08463418692388,0.2586340024981746,0.24276718864299676,1.0653581480424477,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1058_bootseed2058.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1058.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.1819648679752923,2.048104547737833
d72_ds72_nl1800_m50_w50,d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045,d72_nl1800_m50_w50_n600_p72_ds72,lmin1of100_lseed72_lN1000_lpnsseed1045,1059,2059,200,1800,-230.03573242252097,106.65449818117887,0.26006793075446655,0.24341836206322606,1.0683989841609232,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/boot_method3_out/boot3_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1059_bootseed2059.npz,results/bootstrap_runs/d72_ds72_nl1800_m50_w50/ns_runs_out/ns_out_d72_nl1800_m50_w50_n600_p72_ds72_lmin1of100_lseed72_lN1000_lpnsseed1045_nsseed1059.npz,0.11853261539365136,results/d72_ds72_nl1800_m50_w50/combined_d72_ds72_nl1800_m50_w50.npz,2.194062198752394,2.0535981700464836
nl100_m20_w20,d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m20_w20_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1000,2000,200,100,-182.00041645806797,26.210588403847883,0.5251187166038548,0.5119627760281785,1.02569706469236,results/bootstrap_runs/nl100_m20_w20/boot_method3_out/boot3_d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1000_bootseed2000.npz,results/bootstrap_runs/nl100_m20_w20/ns_runs_out/ns_out_d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1000.npz,0.583743127326304,results/nl100_m20_w20/combined_nl100_m20_w20.npz,0.8995715615685888,0.8770343530605693
nl100_m20_w20,d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m20_w20_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1001,2001,200,100,-181.51218735033083,26.16840333040049,0.4589241492318234,0.5115506165610642,0.8971236362043193,results/bootstrap_runs/nl100_m20_w20/boot_method3_out/boot3_d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1001_bootseed2001.npz,results/bootstrap_runs/nl100_m20_w20/ns_runs_out/ns_out_d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1001.npz,0.583743127326304,results/nl100_m20_w20/combined_nl100_m20_w20.npz,0.7861748220211446,0.876328289986213
nl100_m20_w20,d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000,d12_nl100_m20_w20_n600_p12_ds415,lmin1of100_lseed415_lN1000_lpnsseed1000,1002,2002,200,100,-181.44714982280286,25.42756962110911,0.48567676380665503,0.5042575693146223,0.9631521535051581,results/bootstrap_runs/nl100_m20_w20/boot_method3_out/boot3_d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1002_bootseed2002.npz,results/bootstrap_runs/nl100_m20_w20/ns_runs_out/ns_out_d12_nl100_m20_w20_n600_p12_ds415_lmin1of100_lseed415_lN1000_lpnsseed1000_nsseed1002.npz,0.583743127326304,results/nl100_m20_w20/combined_nl100_m20_w20.npz,0.832004251649491,0.8638347000747636
