label,ns_seed,tag_low,n_boot_files_for_this_ns_run,bootstrap_sd,skilling_sd,bootstrap_minus_skilling_sd,bootstrap_over_skilling,bootstrap_over_skilling_minus_1_pct,abs_bootstrap_over_skilling_minus_1_pct,H,empirical_multirun_sd,bootstrap_over_empirical,skilling_over_empirical
d36_ds36_nl900_m50_w50,1000,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.26910928500628367,0.26722684311363254,0.0018824418926511322,1.0070443592818654,0.704435928186542,0.704435928186542,64.26916711243018,0.16484774620517972,1.6324717274043503,1.621052451521087
d36_ds36_nl900_m50_w50,1001,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.25913748051809704,0.26777168174203647,-0.00863420122393943,0.9677553609561396,-3.2244639043860435,3.2244639043860435,64.53150618866263,0.16484774620517972,1.5719807306043387,1.6243575535982835
d36_ds36_nl900_m50_w50,1002,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.23613288736065638,0.26677224601195576,-0.03063935865129938,0.8851478776022067,-11.48521223977933,11.48521223977933,64.0506881180371,0.16484774620517972,1.43243018358741,1.618294772922855
d36_ds36_nl900_m50_w50,1003,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.256528553076557,0.26695899829909164,-0.010430445222534668,0.9609286621204326,-3.9071337879567403,3.9071337879567403,64.14039609556896,0.16484774620517972,1.5561544454315173,1.619427650329037
d36_ds36_nl900_m50_w50,1004,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.27323811684624394,0.26810149998407923,0.005136616862164711,1.0191592246312302,1.915922463123021,1.915922463123021,64.6905728643419,0.16484774620517972,1.6575180621890628,1.626358298222552
d36_ds36_nl900_m50_w50,1005,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.27730003443668255,0.2665699286250715,0.010730105811611046,1.0402524990982867,4.025249909828665,4.025249909828665,63.95357416245816,0.16484774620517972,1.6821584815089783,1.6170674744517408
d36_ds36_nl900_m50_w50,1006,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.27486583095066613,0.26762199237030954,0.0072438385803565986,1.02706742639571,2.7067426395710026,2.7067426395710026,64.4593777202286,0.16484774620517972,1.6673921074331892,1.623449507384897
d36_ds36_nl900_m50_w50,1007,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.2850944185108163,0.2681443452076672,0.01695007330314907,1.0632124958295202,6.3212495829520154,6.3212495829520154,64.71125088016376,0.16484774620517972,1.7294408026420338,1.6266182060743382
d36_ds36_nl900_m50_w50,1008,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.276744703764564,0.26725184237391636,0.009492861390647644,1.0355202841871003,3.5520284187100293,3.5520284187100293,64.28119252702736,0.16484774620517972,1.6787897325578864,1.6212041021251098
d36_ds36_nl900_m50_w50,1009,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.2752949130893386,0.26811859872469723,0.00717631436464139,1.0267654478233716,2.6765447823371646,2.6765447823371646,64.6988246838857,0.16484774620517972,1.669995007069672,1.626462022665328
d36_ds36_nl900_m50_w50,1010,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.2902841228757599,0.2677962986308399,0.022487824244919963,1.0839736186044888,8.397361860448882,8.397361860448882,64.5433718043402,0.16484774620517972,1.7609226062117602,1.624506884659036
d36_ds36_nl900_m50_w50,1011,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.26705492125127517,0.26702482861576526,3.0092635509904042e-05,1.0001126960203135,0.011269602031349635,0.011269602031349635,64.17203318755094,0.16484774620517972,1.620009538491852,1.6198269904364335
d36_ds36_nl900_m50_w50,1012,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.2617279384004103,0.2669902361631465,-0.005262297762736179,0.9802902988575185,-1.9709701142481495,1.9709701142481495,64.15540758580745,0.16484774620517972,1.5876949756695338,1.6196171455740371
d36_ds36_nl900_m50_w50,1013,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.24425251183628754,0.26752194337952395,-0.023269431543236407,0.9130186060654288,-8.698139393457115,8.698139393457115,64.4111911706015,0.16484774620517972,1.4816854792317011,1.6228425898316472
d36_ds36_nl900_m50_w50,1014,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.25341174438733355,0.26770135465355255,-0.014289610266219,0.946621075994509,-5.337892400549105,5.337892400549105,64.49761375501241,0.16484774620517972,1.5372472491793827,1.6239309351573108
d36_ds36_nl900_m50_w50,1015,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.28312277745820347,0.2674456828436227,0.015677094614580778,1.0586178638140413,5.861786381404133,5.861786381404133,64.37447394452246,0.16484774620517972,1.7174804264888845,1.6223799778902843
d36_ds36_nl900_m50_w50,1015,lmin1of100_lseed36_lN1000_lpnsseed1015,1,0.2595051265089553,0.2674456828436229,-0.007940556334667614,0.9703096484854814,-2.96903515145186,2.96903515145186,64.37447394452255,0.16484774620517972,1.5742109460566063,1.6223799778902857
d36_ds36_nl900_m50_w50,1016,lmin1of100_lseed36_lN1000_lpnsseed1000,1,0.2657353693888405,0.2675597145123193,-0.0018243451234787877,0.9931815403271602,-0.6818459672839783,0.6818459672839783,64.42938074692242,0.16484774620517972,1.6120048681653785,1.6230717172153382
